Time		Case1		Case2		Case3		Case4
246		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
247		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
248		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
249		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
250		1939.7788615123682		2006.1420360801606		6018.4261106478525		6018.4261106478525
251		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
252		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
253		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
254		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
255		1939.7788615123682		2006.1420360801606		6018.4261106478525		6018.4261106478525
256		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
257		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
258		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
259		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
260		1939.7788615123682		2006.1420360801606		6018.4261106478525		6018.4261106478525
261		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
262		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
263		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
264		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
265		1939.7788615123682		2006.1420360801606		6018.4261106478525		6018.4261106478525
266		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
267		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
268		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
269		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
270		1939.7788615123682		2006.1420360801606		6018.4261106478525		6018.4261106478525
271		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
272		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
273		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
274		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
275		1939.7788615123682		2006.1420360801606		6018.4261106478525		6018.4261106478525
276		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
277		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
278		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
279		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
280		1939.7788615123682		2006.1420360801606		6018.4261106478525		6018.4261106478525
281		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
282		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
283		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
284		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
285		1939.7788615123682		2006.1420360801606		6018.4261106478525		6018.4261106478525
286		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
287		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
288		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
289		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
290		1939.7788615123682		2006.1420360801606		6018.4261106478525		6018.4261106478525
291		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
292		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
293		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
294		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
295		1939.7788615123682		2006.1420360801606		6018.4261106478525		6018.4261106478525
296		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
297		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
298		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
299		2006.1420360801606		2006.1420360801606		6018.4261106478525		6018.4261106478525
300		1939.7788615123682		2006.1420360801606		6018.4261106478525		6018.4261106478525
301		3009.213054120241		3009.213054120241		6018.4261106478525		6018.4261106478525
302		3009.213054120241		3009.213054120241		6018.4261106478525		6018.4261106478525
303		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
304		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
305		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
306		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
307		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
308		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
309		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
310		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
311		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
312		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
313		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
314		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
315		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
316		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
317		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
318		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
319		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
320		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
321		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
322		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
323		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
324		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
325		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
326		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
327		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
328		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
329		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
330		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
331		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
332		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
333		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
334		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
335		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
336		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
337		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
338		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
339		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
340		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
341		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
342		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
343		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
344		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
345		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
346		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
347		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
348		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
349		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
350		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
351		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
352		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
353		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
354		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
355		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
356		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
357		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
358		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
359		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
360		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
361		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
362		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
363		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
364		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
365		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
366		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
367		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
368		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
369		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
370		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
371		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
372		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
373		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
374		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
375		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
376		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
377		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
378		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
379		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
380		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
381		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
382		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
383		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
384		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
385		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
386		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
387		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
388		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
389		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
390		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
391		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
392		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
393		1423.4781436904302		3009.213054120241		7827.625183769704		9027.63916597178
394		2815.6002849370143		3009.213054120241		7827.625183769704		9027.63916597178
395		2909.6682922685522		3009.213054120241		7827.625183769704		9027.63916597178
396		3009.213054120241		3009.213054120241		8448.305468560817		9027.63916597178
397		3009.213054120241		3009.213054120241		8448.305468560817		9027.63916597178
398		3009.213054120241		3009.213054120241		8448.305468560817		9027.63916597178
399		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
400		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
401		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
402		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
403		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
404		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
405		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
406		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
407		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
408		3009.213054120241		3009.213054120241		6304.602272209158		9027.63916597178
409		936.7078434722878		3009.213054120241		6304.602272209158		9027.63916597178
410		1423.47814369043		3009.213054120241		6304.602272209158		9027.63916597178
411		3009.213054120241		3009.213054120241		8191.980700508324		9027.63916597178
412		3009.213054120241		3009.213054120241		8191.980700508324		9027.63916597178
413		3009.213054120241		3009.213054120241		8191.980700508324		9027.63916597178
414		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
415		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
416		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
417		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
418		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
419		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
420		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
421		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
422		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
423		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
424		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
425		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
426		3009.213054120241		3009.213054120241		7906.767487124723		9027.63916597178
427		3009.213054120241		3009.213054120241		7906.767487124723		9027.63916597178
428		1423.4781436904302		3009.213054120241		7906.767487124723		9027.63916597178
429		2815.6002849370143		3009.213054120241		8369.163165205797		9027.63916597178
430		2909.6682922685522		3009.213054120241		8369.163165205797		9027.63916597178
431		3009.213054120241		3009.213054120241		8369.163165205797		9027.63916597178
432		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
433		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
434		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
435		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
436		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
437		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
438		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
439		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
440		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
441		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
442		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
443		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
444		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
445		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
446		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
447		1843.88526934078		3009.213054120241		5468.943806745704		9027.63916597178
448		1003.0710180400799		3009.213054120241		5468.943806745704		9027.63916597178
449		2621.9875157537876		3009.213054120241		5468.943806745704		9027.63916597178
450		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
451		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
452		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
453		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
454		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
455		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
456		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
457		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
458		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
459		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
460		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
461		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
462		3009.213054120241		3009.213054120241		7298.545344382652		9027.63916597178
463		1617.0909128736569		3009.213054120241		7298.545344382652		9027.63916597178
464		2621.9875157537876		3009.213054120241		7298.545344382652		9027.63916597178
465		2909.6682922685522		3009.213054120241		8977.385307947869		9027.63916597178
466		3009.213054120241		3009.213054120241		8977.385307947869		9027.63916597178
467		3009.213054120241		3009.213054120241		8977.385307947869		9027.63916597178
468		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
469		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
470		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
471		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
472		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
473		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
474		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
475		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
476		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
477		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
478		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
479		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
480		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
481		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
482		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
483		3009.213054120241		3009.213054120241		6162.747968781189		9027.63916597178
484		936.7078434722878		3009.213054120241		6162.747968781189		9027.63916597178
485		1423.47814369043		3009.213054120241		6162.747968781189		9027.63916597178
486		3009.213054120241		3009.213054120241		8333.835003936294		9027.63916597178
487		3009.213054120241		3009.213054120241		8333.835003936294		9027.63916597178
488		3009.213054120241		3009.213054120241		8333.835003936294		9027.63916597178
489		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
490		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
491		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
492		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
493		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
494		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
495		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
496		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
497		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
498		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
499		3009.213054120241		3009.213054120241		9027.63916597178		9027.63916597178
500		2909.6682922685522		3009.213054120241		9027.63916597178		9027.63916597178
501		3009.213054120241		3009.213054120241		7324.424576658435		9027.63916597178
502		1358.940553962688		3009.213054120241		7324.424576658435		9027.63916597178
503		2880.137874664756		3009.213054120241		7324.424576658435		9027.63916597178
504		3009.213054120241		3009.213054120241		8951.506075672083		9027.63916597178
505		2909.6682922685522		3009.213054120241		8951.506075672083		9027.63916597178
506		3009.213054120241		3009.213054120241		8951.506075672083		9027.63916597178
507		3009.213054120241		3393.820366576655		9027.63916597178		9027.63916597178
508		3009.213054120241		3393.820366576655		9027.63916597178		9027.63916597178
509		3009.213054120241		3393.820366576655		9027.63916597178		9027.63916597178
510		2909.6682922685522		3393.820366576655		9027.63916597178		9027.63916597178
511		3009.213054120241		3393.820366576655		9027.63916597178		9027.63916597178
512		3009.213054120241		3393.820366576655		9027.63916597178		9027.63916597178
513		3009.213054120241		3393.820366576655		9027.63916597178		10181.461103341022
514		3009.213054120241		3393.820366576655		9027.63916597178		10181.461103341022
515		2909.6682922685522		3393.820366576655		9027.63916597178		10181.461103341022
516		3009.213054120241		3393.820366576655		9027.63916597178		10181.461103341022
517		3009.213054120241		3393.820366576655		9027.63916597178		10181.461103341022
518		8778.322740966454		3393.820366576655		9027.63916597178		10181.461103341022
519		3009.213054120241		3393.820366576655		9027.63916597178		10181.461103341022
520		2909.6682922685522		3393.820366576655		9027.63916597178		10181.461103341022
521		3009.213054120241		3393.820366576655		9027.63916597178		10181.461103341022
522		3009.213054120241		3393.820366576655		14796.748852817991		10181.461103341022
