Time		Case1		Case2		Case3		Case4
616		153900		160020		153900		160020
617		153900		160020		153900		160020
618		153900		160020		153900		160020
619		172260		160020		172260		160020
620		172260		160020		172260		160020
621		172260		160020		172260		160020
622		159930		160020		159930		160020
623		159930		160020		159930		160020
624		159930		160020		159930		160020
625		151110		155520		151110		155520
626		151110		155520		151110		155520
627		151110		155520		151110		155520
628		149400		155520		149400		155520
629		149400		155520		149400		155520
630		149400		155520		149400		155520
631		169650		167400		169650		167400
632		169650		167400		169650		167400
633		169650		167400		169650		167400
634		175050		167400		175050		167400
635		175050		167400		175050		167400
636		175050		167400		175050		167400
637		172260		162900		172260		162900
638		172260		162900		172260		162900
639		172260		162900		172260		162900
640		160380		162900		160380		162900
641		160380		162900		160380		162900
642		160380		162900		160380		162900
643		157860		162900		157860		162900
644		157860		162900		157860		162900
645		157860		162900		157860		162900
646		148950		162900		148950		162900
647		148950		162900		148950		162900
648		148950		162900		148950		162900
649		171450		158400		171450		158400
650		171450		158400		171450		158400
651		171450		158400		171450		158400
652		175050		170280		175050		170280
653		175050		170280		175050		170280
654		175050		170280		175050		170280
655		177210		170280		177210		170280
656		177210		170280		177210		170280
657		177210		170280		177210		170280
658		167130		170280		167130		170280
659		167130		170280		167130		170280
660		167130		170280		167130		170280
661		167760		165780		167760		165780
662		167760		165780		167760		165780
663		167760		165780		167760		165780
664		150750		165780		150750		165780
665		150750		165780		150750		165780
666		150750		165780		150750		165780
667		175950		165780		175950		165780
668		175950		165780		175950		165780
669		175950		165780		175950		165780
670		165150		165780		165150		165780
671		165150		165780		165150		165780
672		165150		165780		165150		165780
673		178560		173340		178560		173340
674		178560		173340		178560		173340
675		178560		173340		178560		173340
676		176130		173340		176130		173340
677		176130		173340		176130		173340
678		176130		173340		176130		173340
679		173160		173340		173160		173340
680		173160		173340		173160		173340
681		173160		173340		173160		173340
682		169200		173340		169200		173340
683		169200		173340		169200		173340
684		169200		173340		169200		173340
685		170550		173340		170550		173340
686		170550		173340		170550		173340
687		170550		173340		170550		173340
688		171000		173340		171000		173340
689		171000		173340		171000		173340
690		171000		173340		171000		173340
691		182610		173340		182610		173340
692		182610		173340		182610		173340
693		182610		173340		182610		173340
694		175680		176220		175680		176220
695		175680		176220		175680		176220
696		175680		176220		175680		176220
697		185760		176220		185760		176220
698		185760		176220		185760		176220
699		185760		176220		185760		176220
700		157950		176220		157950		176220
701		157950		176220		157950		176220
702		157950		176220		157950		176220
703		180000		176220		180000		176220
704		180000		176220		180000		176220
705		180000		176220		180000		176220
706		175050		176220		175050		176220
707		175050		176220		175050		176220
708		175050		176220		175050		176220
709		182160		176220		182160		176220
710		182160		176220		182160		176220
711		182160		176220		182160		176220
712		184680		176220		184680		176220
713		184680		176220		184680		176220
714		184680		176220		184680		176220
715		174960		179460		174960		179460
716		174960		179460		174960		179460
717		174960		179460		174960		179460
718		167850		179460		167850		179460
719		167850		179460		167850		179460
720		167850		179460		167850		179460
721		184500		179460		184500		179460
722		184500		179460		184500		179460
723		184500		179460		184500		179460
724		178650		179460		178650		179460
725		178650		179460		178650		179460
726		178650		179460		178650		179460
727		191160		179460		191160		179460
728		191160		179460		191160		179460
729		191160		179460		191160		179460
730		173880		179460		173880		179460
731		173880		179460		173880		179460
732		173880		179460		173880		179460
733		180810		179460		180810		179460
734		180810		179460		180810		179460
735		180810		179460		180810		179460
736		172350		182700		172350		182700
737		172350		182700		172350		182700
738		172350		182700		172350		182700
739		188100		182700		188100		182700
740		188100		182700		188100		182700
741		188100		182700		188100		182700
742		187650		182700		187650		182700
743		187650		182700		187650		182700
744		187650		182700		187650		182700
745		184410		182700		184410		182700
746		184410		182700		184410		182700
747		184410		182700		184410		182700
748		179730		182700		179730		182700
749		179730		182700		179730		182700
750		179730		182700		179730		182700
751		185310		182700		185310		182700
752		185310		182700		185310		182700
753		185310		182700		185310		182700
754		171900		182700		171900		182700
755		171900		182700		171900		182700
756		171900		182700		171900		182700
757		197100		185940		197100		185940
758		197100		185940		197100		185940
759		197100		185940		197100		185940
760		180900		185940		180900		185940
761		180900		185940		180900		185940
762		180900		185940		180900		185940
763		190260		185940		190260		185940
764		190260		185940		190260		185940
765		190260		185940		190260		185940
766		188280		185940		188280		185940
767		188280		185940		188280		185940
768		188280		185940		188280		185940
769		184860		185940		184860		185940
770		184860		185940		184860		185940
771		184860		185940		184860		185940
772		180900		185940		180900		185940
773		180900		185940		180900		185940
774		180900		185940		180900		185940
775		186300		185940		186300		185940
776		186300		185940		186300		185940
777		186300		185940		186300		185940
778		186750		189180		186750		189180
779		186750		189180		186750		189180
780		186750		189180		186750		189180
781		198810		189180		198810		189180
782		198810		189180		198810		189180
783		198810		189180		198810		189180
784		187830		189180		187830		189180
785		187830		189180		187830		189180
786		187830		189180		187830		189180
787		197910		189180		197910		189180
788		197910		189180		197910		189180
789		197910		189180		197910		189180
790		170100		189180		170100		189180
791		170100		189180		170100		189180
792		170100		189180		170100		189180
793		192150		189180		192150		189180
794		192150		189180		192150		189180
795		192150		189180		192150		189180
796		191250		189180		191250		189180
797		191250		189180		191250		189180
798		191250		189180		191250		189180
799		198360		192420		198360		192420
800		198360		192420		198360		192420
801		198360		192420		198360		192420
802		200880		192420		200880		192420
803		200880		192420		200880		192420
804		200880		192420		200880		192420
805		187110		192420		187110		192420
806		187110		192420		187110		192420
807		187110		192420		187110		192420
808		180000		192420		180000		192420
809		180000		192420		180000		192420
810		180000		192420		180000		192420
811		196650		192420		196650		192420
812		196650		192420		196650		192420
813		196650		192420		196650		192420
814		190800		192420		190800		192420
815		190800		192420		190800		192420
816		190800		192420		190800		192420
817		207360		192420		207360		192420
818		207360		192420		207360		192420
819		207360		192420		207360		192420
820		190530		196020		190530		196020
821		190530		196020		190530		196020
822		190530		196020		190530		196020
823		197460		196020		197460		196020
824		197460		196020		197460		196020
825		197460		196020		197460		196020
826		184950		196020		184950		196020
827		184950		196020		184950		196020
828		184950		196020		184950		196020
829		200700		196020		200700		196020
830		200700		196020		200700		196020
831		200700		196020		200700		196020
832		199800		196020		199800		196020
833		199800		196020		199800		196020
834		199800		196020		199800		196020
835		197010		196020		197010		196020
836		197010		196020		197010		196020
837		197010		196020		197010		196020
838		196380		196020		196380		196020
839		196380		196020		196380		196020
840		196380		196020		196380		196020
841		201960		199260		201960		199260
842		201960		199260		201960		199260
843		201960		199260		201960		199260
844		188550		199260		188550		199260
845		188550		199260		188550		199260
846		188550		199260		188550		199260
847		209250		199260		209250		199260
848		209250		199260		209250		199260
849		209250		199260		209250		199260
850		193500		199260		193500		199260
851		193500		199260		193500		199260
852		193500		199260		193500		199260
853		202860		199260		202860		199260
854		202860		199260		202860		199260
855		202860		199260		202860		199260
856		200880		199260		200880		199260
857		200880		199260		200880		199260
858		200880		199260		200880		199260
859		201510		199260		201510		199260
860		201510		199260		201510		199260
861		201510		199260		201510		199260
862		197550		202860		197550		202860
863		197550		202860		197550		202860
864		197550		202860		197550		202860
865		203400		202860		203400		202860
866		203400		202860		203400		202860
867		203400		202860		203400		202860
868		199800		202860		199800		202860
869		199800		202860		199800		202860
870		199800		202860		199800		202860
871		211860		202860		211860		202860
872		211860		202860		211860		202860
873		211860		202860		211860		202860
874		200430		202860		200430		202860
875		200430		202860		200430		202860
876		200430		202860		200430		202860
877		210510		202860		210510		202860
878		210510		202860		210510		202860
879		210510		202860		210510		202860
880		187200		202860		187200		202860
881		187200		202860		187200		202860
882		187200		202860		187200		202860
883		209700		206460		209700		206460
884		209700		206460		209700		206460
885		209700		206460		209700		206460
886		208800		206460		208800		206460
887		208800		206460		208800		206460
888		208800		206460		208800		206460
889		211410		206460		211410		206460
890		211410		206460		211410		206460
891		211410		206460		211410		206460
892		213930		206460		213930		206460
893		213930		206460		213930		206460
894		213930		206460		213930		206460
895		200160		206460		200160		206460
896		200160		206460		200160		206460
897		200160		206460		200160		206460
898		193500		206460		193500		206460
899		193500		206460		193500		206460
900		193500		206460		193500		206460
901		214200		206460		214200		206460
902		214200		206460		214200		206460
903		214200		206460		214200		206460
904		208350		210060		208350		210060
905		208350		210060		208350		210060
906		208350		210060		208350		210060
907		224910		210060		224910		210060
908		224910		210060		224910		210060
909		224910		210060		224910		210060
910		203580		210060		203580		210060
911		203580		210060		203580		210060
912		203580		210060		203580		210060
913		210960		210060		210960		210060
914		210960		210060		210960		210060
915		210960		210060		210960		210060
916		198000		210060		198000		210060
917		198000		210060		198000		210060
918		198000		210060		198000		210060
919		213750		210060		213750		210060
920		213750		210060		213750		210060
921		213750		210060		213750		210060
922		217350		210060		217350		210060
923		217350		210060		217350		210060
924		217350		210060		217350		210060
925		214560		213660		214560		213660
926		214560		213660		214560		213660
927		214560		213660		214560		213660
928		214380		213660		214380		213660
929		214380		213660		214380		213660
930		214380		213660		214380		213660
931		215460		213660		215460		213660
932		215460		213660		215460		213660
933		215460		213660		215460		213660
934		202050		213660		202050		213660
935		202050		213660		202050		213660
936		202050		213660		202050		213660
937		222750		213660		222750		213660
938		222750		213660		222750		213660
939		222750		213660		222750		213660
940		207000		213660		207000		213660
941		207000		213660		207000		213660
942		207000		213660		207000		213660
943		220860		213660		220860		213660
944		220860		213660		220860		213660
945		220860		213660		220860		213660
946		219330		217620		219330		217620
947		219330		217620		219330		217620
948		219330		217620		219330		217620
949		219960		217620		219960		217620
950		219960		217620		219960		217620
951		219960		217620		219960		217620
952		211500		217620		211500		217620
953		211500		217620		211500		217620
954		211500		217620		211500		217620
955		217350		217620		217350		217620
956		217350		217620		217350		217620
957		217350		217620		217350		217620
958		213300		217620		213300		217620
959		213300		217620		213300		217620
960		213300		217620		213300		217620
961		215010		208620		215010		208620
962		215010		208620		215010		208620
963		215010		208620		215010		208620
964		208080		208620		208080		208620
965		208080		208620		208080		208620
966		208080		208620		208080		208620
967		229410		221220		229410		221220
968		229410		221220		229410		221220
969		229410		221220		229410		221220
970		216900		221220		216900		221220
971		216900		221220		216900		221220
972		216900		221220		216900		221220
973		223650		221220		223650		221220
974		223650		221220		223650		221220
975		223650		221220		223650		221220
976		223200		221220		223200		221220
977		223200		221220		223200		221220
978		223200		221220		223200		221220
979		214560		221220		214560		221220
980		214560		221220		214560		221220
981		214560		221220		214560		221220
982		226170		219420		226170		219420
983		226170		219420		226170		219420
984		226170		219420		226170		219420
985		216900		219420		216900		219420
986		216900		219420		216900		219420
987		216900		219420		216900		219420
988		223290		225180		223290		225180
989		223290		225180		223290		225180
990		223290		225180		223290		225180
991		235800		225180		235800		225180
992		235800		225180		235800		225180
993		235800		225180		235800		225180
994		212040		225180		212040		225180
995		212040		225180		212040		225180
996		212040		225180		212040		225180
997		239850		225180		239850		225180
